Hour,date_time,Solar electricity generation,Electricity usage,z_score,Electricity_to_be_bought,excess_elec_generated,battery_charge,elec_to_buy_given_bat,cost_without_bat,cost_with_bat,saving
12,2020-06-07 12:00:00,2.601,0.153,0.0145684776030825,0,2.448,7.344,0,0,0,0
13,2020-06-07 13:00:00,8.655,0.132,0.0146112081455595,0,8.523,15.867,0,0,0,0
14,2020-06-07 14:00:00,6.501,0.051,0.0147760259522565,0,6.45,12.5,0,0,0,0
15,2020-06-07 15:00:00,3.342,0.222,0.0144280772492294,0,3.12,12.5,0,0,0,0
16,2020-06-07 16:00:00,1.713,4.212,0.00630927417859788,2.499,0,10.001,0,0.42483,0,0.42483
17,2020-06-07 17:00:00,0.693,2.148,0.0105090760677667,1.455,0,8.546,0,0.24735,0,0.24735
18,2020-06-07 18:00:00,0.426,0.726,0.0134025442297812,0.3,0,8.246,0,0.051,0,0.051
19,2020-06-07 19:00:00,0.09,12.045,0.0096292181653262,11.955,0,0,3.709,2.03235,0.63053,1.40182
20,2020-06-07 20:00:00,0,2.4684,0.00985713007683176,2.4684,0,0,2.4684,0.419628,0.419628,0
21,2020-06-07 21:00:00,0.018,1.686,0.0114491480022609,1.668,0,0,1.668,0.28356,0.28356,0
22,2020-06-07 22:00:00,0.018,1.764,0.0112904345587748,1.746,0,0,1.746,0.29682,0.29682,0
23,2020-06-07 23:00:00,0,1.2518748,0.0123325006355437,1.2518748,0,0,1.2518748,0.212818716,0.212818716,0
0,2020-06-08 00:00:00,0,1.0358964,0.0127719708353207,1.0358964,0,0,1.0358964,0.176102388,0.176102388,0
1,2020-06-08 01:00:00,0,0.2020798,0.014468610627908,0.2020798,0,0,0.2020798,0.034353566,0.034353566,0
2,2020-06-08 02:00:00,0,0.1379862,0.0145990274992082,0.1379862,0,0,0.1379862,0.023457654,0.023457654,0
3,2020-06-08 03:00:00,0,0.45,0.0139641456451934,0.45,0,0,0.45,0.0765,0.0765,0
4,2020-06-08 04:00:00,0.225,0.345,0.0141777983575784,0.12,0,0,0.12,0.0204,0.0204,0
5,2020-06-08 05:00:00,0.492,0.39,0.0140862329094134,0,0.102,0.102,0,0,0,0
6,2020-06-08 06:00:00,1.308,8.319,0.00204759905726274,7.011,0,0,6.909,1.19187,1.17453,0.0173399999999999
7,2020-06-08 07:00:00,2.268,0.387,0.0140923372726244,0,1.881,1.881,0,0,0,0
8,2020-06-08 08:00:00,2.22,24.156,0.034272532448138,21.936,0,0,20.055,3.72912,3.40935,0.31977
9,2020-06-08 09:00:00,2.796,0.189,0.0144952252445505,0,2.607,2.607,0,0,0,0
10,2020-06-08 10:00:00,4.389,0.732,0.0133903355033592,0,3.657,6.264,0,0,0,0
11,2020-06-08 11:00:00,5.919,0,0.0148798001268435,0,5.919,12.183,0,0,0,0
12,2020-06-08 12:00:00,8.064,0.654,0.0135490489468453,0,7.41,19.593,0,0,0,0
13,2020-06-08 13:00:00,1.992,0.414,0.0140373980037254,0,1.578,12.5,0,0,0,0
14,2020-06-08 14:00:00,3.384,0.309,0.0142510507161104,0,3.075,12.5,0,0,0,0
15,2020-06-08 15:00:00,1.74,0.795,0.0132621438759282,0,0.945,12.5,0,0,0,0
16,2020-06-08 16:00:00,1.098,0.552,0.0137565972960193,0,0.546,12.5,0,0,0,0
17,2020-06-08 17:00:00,1.32,0.843,0.0131644740645522,0,0.477,12.5,0,0,0,0
18,2020-06-08 18:00:00,0.318,1.65,0.0115224003607929,1.332,0,11.168,0,0.22644,0,0.22644
19,2020-06-08 19:00:00,0.114,2.4288,0.00993770767121698,2.3148,0,8.8532,0,0.393516,0,0.393516
20,2020-06-08 20:00:00,0.021,2.2374,0.0103271660440789,2.2164,0,6.6368,0,0.376788,0,0.376788
21,2020-06-08 21:00:00,0.018,1.266,0.012303758851801,1.248,0,5.3888,0,0.21216,0,0.21216
22,2020-06-08 22:00:00,0.012,1.101,0.0126394988284061,1.089,0,4.2998,0,0.18513,0,0.18513
23,2020-06-08 23:00:00,0,0.529947,0.0138014704699834,0.529947,0,3.769853,0,0.09009099,0,0.09009099
0,2020-06-09 00:00:00,0,0.8879112,0.0130730893055382,0.8879112,0,2.8819418,0,0.150944904,0,0.150944904
1,2020-06-09 01:00:00,0,0.949905,0.0129469450815282,0.949905,0,1.9320368,0,0.16148385,0,0.16148385
2,2020-06-09 02:00:00,0,0.3079692,0.0142531481753097,0.3079692,0,1.6240676,0,0.052354764,0,0.052354764
3,2020-06-09 03:00:00,0,0.207,0.0144585990652845,0.207,0,1.4170676,0,0.03519,0,0.03519
4,2020-06-09 04:00:00,0.231,0.225,0.0144219728860184,0,0.00600000000000001,1.4230676,0,0,0,0
5,2020-06-09 05:00:00,1.602,0.315,0.0142388419896884,0,1.287,2.7100676,0,0,0,0
6,2020-06-09 06:00:00,4.263,0.384,0.0140984416358354,0,3.879,6.5890676,0,0,0,0
7,2020-06-09 07:00:00,6.198,0.321,0.0142266332632664,0,5.877,12.4660676,0,0,0,0
8,2020-06-09 08:00:00,2.298,0.507,0.0138481627441843,0,1.791,14.2570676,0,0,0,0
9,2020-06-09 09:00:00,2.55,0.156,0.0145623732398715,0,2.394,12.5,0,0,0,0
10,2020-06-09 10:00:00,9.453,0,0.0148798001268435,0,9.453,12.5,0,0,0,0
11,2020-06-09 11:00:00,1.368,0.513,0.0138359540177623,0,0.855,12.5,0,0,0,0
12,2020-06-09 12:00:00,2.091,0.561,0.0137382842063863,0,1.53,12.5,0,0,0,0
13,2020-06-09 13:00:00,9,0,0.0148798001268435,0,9,12.5,0,0,0,0
14,2020-06-09 14:00:00,1.911,0.246,0.0143792423435414,0,1.665,12.5,0,0,0,0
15,2020-06-09 15:00:00,2.223,6.789,0.00106562618034786,4.566,0,7.934,0,0.77622,0,0.77622
16,2020-06-09 16:00:00,1.335,5.955,0.00276263915300619,4.62,0,3.314,0,0.7854,0,0.7854
17,2020-06-09 17:00:00,0.609,0.936,0.0129752388050112,0.327,0,2.987,0,0.05559,0,0.05559
18,2020-06-09 18:00:00,0.234,15.0546,0.0157531153386026,14.8206,0,0,11.8336,2.519502,2.011712,0.50779
19,2020-06-09 19:00:00,0.072,2.0394,0.0107300540160049,1.9674,0,0,1.9674,0.334458,0.334458,0
20,2020-06-09 20:00:00,0.039,4.2174,0.00629828632481807,4.1784,0,0,4.1784,0.710328,0.710328,0
21,2020-06-09 21:00:00,0.006,1.557,0.0117116356203339,1.551,0,0,1.551,0.26367,0.26367,0
22,2020-06-09 22:00:00,0.006,1.182,0.0124746810217091,1.176,0,0,1.176,0.19992,0.19992,0
23,2020-06-09 23:00:00,0,0.519948,0.0138218163125657,0.519948,0,0,0.519948,0.08839116,0.08839116,0
0,2020-06-10 00:00:00,0,0.129987,0.0146153041732741,0.129987,0,0,0.129987,0.02209779,0.02209779,0
1,2020-06-10 01:00:00,0,0.2179782,0.0144362607585501,0.2179782,0,0,0.2179782,0.037056294,0.037056294,0
2,2020-06-10 02:00:00,0,0.119988,0.0146356500158563,0.119988,0,0,0.119988,0.02039796,0.02039796,0
3,2020-06-10 03:00:00,0,0.432,0.0140007718244594,0.432,0,0,0.432,0.07344,0.07344,0
4,2020-06-10 04:00:00,0.507,0.336,0.0141961114472114,0,0.171,0.171,0,0,0,0
5,2020-06-10 05:00:00,0.642,0.234,0.0144036597963854,0,0.408,0.579,0,0,0,0
6,2020-06-10 06:00:00,0.675,0.492,0.0138786845602393,0,0.183,0.762,0,0,0,0
7,2020-06-10 07:00:00,1.518,1.302,0.012230506493269,0,0.216,0.978,0,0,0,0
8,2020-06-10 08:00:00,7.491,6.786,0.00107173054355886,0,0.705,1.683,0,0,0,0
9,2020-06-10 09:00:00,1.827,0.282,0.0143059899850094,0,1.545,3.228,0,0,0,0
10,2020-06-10 10:00:00,9.666,0.228,0.0144158685228074,0,9.438,12.666,0,0,0,0
11,2020-06-10 11:00:00,10.122,8.46,0.00233450412817979,0,1.662,12.5,0,0,0,0
12,2020-06-10 12:00:00,8.211,9.747,0.0049532759456993,1.536,0,10.964,0,0.26112,0,0.26112
13,2020-06-10 13:00:00,6.933,0,0.0148798001268435,0,6.933,17.897,0,0,0,0
14,2020-06-10 14:00:00,5.403,0.786,0.0132804569655612,0,4.617,12.5,0,0,0,0
15,2020-06-10 15:00:00,3.174,0.513,0.0138359540177623,0,2.661,12.5,0,0,0,0
16,2020-06-10 16:00:00,1.005,0.645,0.0135673620364783,0,0.36,12.5,0,0,0,0
17,2020-06-10 17:00:00,0.411,1.098,0.0126456031916171,0.687,0,11.813,0,0.11679,0,0.11679
18,2020-06-10 18:00:00,0.207,2.2902,0.0102197292515652,2.0832,0,9.7298,0,0.354144,0,0.354144
19,2020-06-10 19:00:00,0.09,1.4916,0.0118447107383337,1.4016,0,8.3282,0,0.238272,0,0.238272
20,2020-06-10 20:00:00,0.009,1.9074,0.010998645997289,1.8984,0,6.4298,0,0.322728,0,0.322728
21,2020-06-10 21:00:00,0.003,1.452,0.011925288332719,1.449,0,4.9808,0,0.24633,0,0.24633
22,2020-06-10 22:00:00,0,10.068,0.00560644280927643,10.068,0,0,5.0872,1.71156,0.864824,0.846736
23,2020-06-10 23:00:00,0,0.7739226,0.0133050319109761,0.7739226,0,0,0.7739226,0.131566842,0.131566842,0
0,2020-06-11 00:00:00,0,0.1659834,0.0145420591399779,0.1659834,0,0,0.1659834,0.028217178,0.028217178,0
1,2020-06-11 01:00:00,0,0.2339766,0.0144037074104185,0.2339766,0,0,0.2339766,0.039776022,0.039776022,0
2,2020-06-11 02:00:00,0,0.1579842,0.0145583358140437,0.1579842,0,0,0.1579842,0.026857314,0.026857314,0
3,2020-06-11 03:00:00,0,0.492,0.0138786845602393,0.492,0,0,0.492,0.08364,0.08364,0
4,2020-06-11 04:00:00,0.249,0.597,0.0136650318478543,0.348,0,0,0.348,0.05916,0.05916,0
5,2020-06-11 05:00:00,0.861,0.228,0.0144158685228074,0,0.633,0.633,0,0,0,0
6,2020-06-11 06:00:00,4.821,2.91,0.00895856781217239,0,1.911,2.544,0,0,0,0
7,2020-06-11 07:00:00,4.902,1.479,0.01187034906382,0,3.423,5.967,0,0,0,0
8,2020-06-11 08:00:00,1.857,0.987,0.0128714646304241,0,0.87,6.837,0,0,0,0
9,2020-06-11 09:00:00,4.827,0.54,0.0137810147488633,0,4.287,11.124,0,0,0,0
10,2020-06-11 10:00:00,7.806,0.537,0.0137871191120743,0,7.269,18.393,0,0,0,0
11,2020-06-11 11:00:00,9.729,0.948,0.0129508213521672,0,8.781,12.5,0,0,0,0
12,2020-06-11 12:00:00,5.481,9.39,0.00422685672359016,3.909,0,8.591,0,0.66453,0,0.66453
13,2020-06-11 13:00:00,4.968,0.186,0.0145013296077615,0,4.782,13.373,0,0,0,0
14,2020-06-11 14:00:00,3.207,0.483,0.0138969976498723,0,2.724,12.5,0,0,0,0
15,2020-06-11 15:00:00,2.88,0.618,0.0136223013053773,0,2.262,12.5,0,0,0,0
16,2020-06-11 16:00:00,1.086,0.63,0.0135978838525333,0,0.456,12.5,0,0,0,0
17,2020-06-11 17:00:00,0.456,0.936,0.0129752388050112,0.48,0,12.02,0,0.0816,0,0.0816
18,2020-06-11 18:00:00,0.375,20.6514,0.0271414153450464,20.2764,0,0,8.2564,3.446988,1.403588,2.0434
19,2020-06-11 19:00:00,0.135,2.2308,0.0103405956431431,2.0958,0,0,2.0958,0.356286,0.356286,0
20,2020-06-11 20:00:00,0.015,3.4056,0.00795012700971499,3.3906,0,0,3.3906,0.576402,0.576402,0
21,2020-06-11 21:00:00,0.021,25.2,0.0363968508455664,25.179,0,0,25.179,4.28043,4.28043,0
22,2020-06-11 22:00:00,0.024,1.236,0.012364802483911,1.212,0,0,1.212,0.20604,0.20604,0
23,2020-06-11 23:00:00,0,0.3939606,0.0140781739291022,0.3939606,0,0,0.3939606,0.066973302,0.066973302,0
0,2020-06-12 00:00:00,0,0.3119688,0.0142450098382768,0.3119688,0,0,0.3119688,0.053034696,0.053034696,0
1,2020-06-12 01:00:00,0,0.1319868,0.0146112350047576,0.1319868,0,0,0.1319868,0.022437756,0.022437756,0
2,2020-06-12 02:00:00,0,0.2079792,0.0144566066011324,0.2079792,0,0,0.2079792,0.035356464,0.035356464,0
3,2020-06-12 03:00:00,0,0.468,0.0139275194659273,0.468,0,0,0.468,0.07956,0.07956,0
4,2020-06-12 04:00:00,0.543,0.459,0.0139458325555604,0,0.084,0.084,0,0,0,0
5,2020-06-12 05:00:00,1.866,0.312,0.0142449463528994,0,1.554,1.638,0,0,0,0
6,2020-06-12 06:00:00,2.163,0.552,0.0137565972960193,0,1.611,3.249,0,0,0,0
7,2020-06-12 07:00:00,2.349,8.412,0.00223683431680377,6.063,0,0,2.814,1.03071,0.47838,0.55233
8,2020-06-12 08:00:00,7.563,0.102,0.0146722517776695,0,7.461,7.461,0,0,0,0
9,2020-06-12 09:00:00,3.246,0.138,0.0145989994191375,0,3.108,10.569,0,0,0,0
10,2020-06-12 10:00:00,2.709,0.411,0.0140435023669364,0,2.298,12.867,0,0,0,0
11,2020-06-12 11:00:00,9.612,0,0.0148798001268435,0,9.612,12.5,0,0,0,0
12,2020-06-12 12:00:00,4.041,0.042,0.0147943390418895,0,3.999,12.5,0,0,0,0
13,2020-06-12 13:00:00,4.245,0.318,0.0142327376264774,0,3.927,12.5,0,0,0,0
14,2020-06-12 14:00:00,2.967,0.597,0.0136650318478543,0,2.37,12.5,0,0,0,0
15,2020-06-12 15:00:00,3.24,0.105,0.0146661474144585,0,3.135,12.5,0,0,0,0
16,2020-06-12 16:00:00,1.812,0.186,0.0145013296077615,0,1.626,12.5,0,0,0,0
17,2020-06-12 17:00:00,0.741,3.231,0.00830540094859526,2.49,0,10.01,0,0.4233,0,0.4233
18,2020-06-12 18:00:00,0.399,0.5214,0.0138188618007715,0.1224,0,9.8876,0,0.020808,0,0.020808
19,2020-06-12 19:00:00,0.066,0.6138,0.0136308474138727,0.5478,0,9.3398,0,0.093126,0,0.093126
20,2020-06-12 20:00:00,0.036,3.2472,0.00827243738725585,3.2112,0,6.1286,0,0.545904,0,0.545904
21,2020-06-12 21:00:00,0.024,1.461,0.011906975243086,1.437,0,4.6916,0,0.24429,0,0.24429
22,2020-06-12 22:00:00,0.018,1.701,0.0114186261862059,1.683,0,3.0086,0,0.28611,0,0.28611
23,2020-06-12 23:00:00,0,1.4178582,0.0119947596486781,1.4178582,0,1.5907418,0,0.241035894,0,0.241035894
0,2020-06-13 00:00:00,0,0.1439856,0.0145868199936589,0.1439856,0,1.4467562,0,0.024477552,0,0.024477552
1,2020-06-13 01:00:00,0,0.1159884,0.0146437883528892,0.1159884,0,1.3307678,0,0.019718028,0,0.019718028
2,2020-06-13 02:00:00,0,0.195,0.0144830165181285,0.195,0,1.1357678,0,0.03315,0,0.03315
3,2020-06-13 03:00:00,0,0.207,0.0144585990652845,0.207,0,0.9287678,0,0.03519,0,0.03519
4,2020-06-13 04:00:00,0.42,0.453,0.0139580412819824,0.0329999999999999,0,0.8957678,0,0.00560999999999999,0,0.00560999999999999
5,2020-06-13 05:00:00,1.935,0.321,0.0142266332632664,0,1.614,2.5097678,0,0,0,0
6,2020-06-13 06:00:00,3.498,0.12,0.0146356255984035,0,3.378,5.8877678,0,0,0,0
7,2020-06-13 07:00:00,5.532,0,0.0148798001268435,0,5.532,11.4197678,0,0,0,0
8,2020-06-13 08:00:00,6.828,0.315,0.0142388419896884,0,6.513,17.9327678,0,0,0,0
9,2020-06-13 09:00:00,2.346,0.138,0.0145989994191375,0,2.208,12.5,0,0,0,0
10,2020-06-13 10:00:00,2.313,0.183,0.0145074339709725,0,2.13,12.5,0,0,0,0
11,2020-06-13 11:00:00,5.187,0.525,0.0138115365649183,0,4.662,12.5,0,0,0,0
12,2020-06-13 12:00:00,2.382,0.378,0.0141106503622574,0,2.004,12.5,0,0,0,0
13,2020-06-13 13:00:00,2.805,0.165,0.0145440601502385,0,2.64,12.5,0,0,0,0
14,2020-06-13 14:00:00,2.07,0.237,0.0143975554331744,0,1.833,12.5,0,0,0,0
15,2020-06-13 15:00:00,1.935,0.786,0.0132804569655612,0,1.149,12.5,0,0,0,0
16,2020-06-13 16:00:00,0.834,5.937,0.0027992653322722,5.103,0,7.397,0,0.86751,0,0.86751
17,2020-06-13 17:00:00,0.684,0.975,0.0128958820832681,0.291,0,7.106,0,0.04947,0,0.04947
18,2020-06-13 18:00:00,0.276,1.2012,0.0124356130971587,0.9252,0,6.1808,0,0.157284,0,0.157284
19,2020-06-13 19:00:00,0.111,2.2902,0.0102197292515652,2.1792,0,4.0016,0,0.370464,0,0.370464
20,2020-06-13 20:00:00,0.042,3.0558,0.00866189576011773,3.0138,0,0.9878,0,0.512346,0,0.512346
21,2020-06-13 21:00:00,0.009,24.699,0.0353774221893292,24.69,0,0,23.7022,4.1973,4.029374,0.167926
22,2020-06-13 22:00:00,0.024,1.521,0.0117848879788659,1.497,0,0,1.497,0.25449,0.25449,0
23,2020-06-13 23:00:00,0,0.3359664,0.0141961798160794,0.3359664,0,0,0.3359664,0.057114288,0.057114288,0
0,2020-06-14 00:00:00,0,0.119988,0.0146356500158563,0.119988,0,0,0.119988,0.02039796,0.02039796,0
1,2020-06-14 01:00:00,0,0.159984,0.0145542666455273,0.159984,0,0,0.159984,0.02719728,0.02719728,0
2,2020-06-14 02:00:00,0,0.21,0.0144524947020734,0.21,0,0,0.21,0.0357,0.0357,0
3,2020-06-14 03:00:00,0,0.213,0.0144463903388624,0.213,0,0,0.213,0.03621,0.03621,0
4,2020-06-14 04:00:00,0.552,0.24,0.0143914510699634,0,0.312,0.312,0,0,0,0
5,2020-06-14 05:00:00,1.317,0.618,0.0136223013053773,0,0.699,1.011,0,0,0,0
6,2020-06-14 06:00:00,3.765,3.729,0.00729207665556907,0,0.0359999999999996,1.047,0,0,0,0
7,2020-06-14 07:00:00,5.391,0.54,0.0137810147488633,0,4.851,5.898,0,0,0,0
8,2020-06-14 08:00:00,6.987,0.036,0.0148065477683115,0,6.951,12.849,0,0,0,0
9,2020-06-14 09:00:00,8.055,0,0.0148798001268435,0,8.055,12.5,0,0,0,0
10,2020-06-14 10:00:00,8.424,0.039,0.0148004434051005,0,8.385,12.5,0,0,0,0
11,2020-06-14 11:00:00,8.583,0,0.0148798001268435,0,8.583,12.5,0,0,0,0
12,2020-06-14 12:00:00,8.016,0,0.0148798001268435,0,8.016,12.5,0,0,0,0
13,2020-06-14 13:00:00,6.339,0.222,0.0144280772492294,0,6.117,12.5,0,0,0,0
14,2020-06-14 14:00:00,5.217,0.363,0.0141411721783124,0,4.854,12.5,0,0,0,0
15,2020-06-14 15:00:00,3.204,0.093,0.0146905648673025,0,3.111,12.5,0,0,0,0
16,2020-06-14 16:00:00,1.077,0.228,0.0144158685228074,0,0.849,12.5,0,0,0,0
17,2020-06-14 17:00:00,0.801,7.368,0.000112515919375366,6.567,0,5.933,0,1.11639,0,1.11639
18,2020-06-14 18:00:00,0.306,0.9702,0.0129056490644058,0.6642,0,5.2688,0,0.112914,0,0.112914
19,2020-06-14 19:00:00,0.099,2.3826,0.0100317148646664,2.2836,0,2.9852,0,0.388212,0,0.388212
20,2020-06-14 20:00:00,0.021,1.452,0.011925288332719,1.431,0,1.5542,0,0.24327,0,0.24327
21,2020-06-14 21:00:00,0.009,1.701,0.0114186261862059,1.692,0,0,0.1378,0.28764,0.0234260000000001,0.264214
22,2020-06-14 22:00:00,0,1.845,0.0111256167520778,1.845,0,0,1.845,0.31365,0.31365,0
23,2020-06-14 23:00:00,0,0.9659034,0.0129143917333965,0.9659034,0,0,0.9659034,0.164203578,0.164203578,0
0,2020-06-15 00:00:00,0,1.0858914,0.0126702416224093,1.0858914,0,0,1.0858914,0.184601538,0.184601538,0
1,2020-06-15 01:00:00,0,0.3059694,0.0142572173438262,0.3059694,0,0,0.3059694,0.052014798,0.052014798,0
2,2020-06-15 02:00:00,0,0.189981,0.0144932291177805,0.189981,0,0,0.189981,0.03229677,0.03229677,0
3,2020-06-15 03:00:00,0,0.192,0.0144891208813395,0.192,0,0,0.192,0.03264,0.03264,0
4,2020-06-15 04:00:00,0.375,0.474,0.0139153107395053,0.099,0,0,0.099,0.01683,0.01683,0
5,2020-06-15 05:00:00,1.323,0.306,0.0142571550793214,0,1.017,1.017,0,0,0,0
6,2020-06-15 06:00:00,3.063,0.723,0.0134086485929922,0,2.34,3.357,0,0,0,0
7,2020-06-15 07:00:00,5.598,0.285,0.0142998856217984,0,5.313,8.67,0,0,0,0
8,2020-06-15 08:00:00,6.897,0.063,0.0147516084994125,0,6.834,15.504,0,0,0,0
9,2020-06-15 09:00:00,8.049,0.24,0.0143914510699634,0,7.809,12.5,0,0,0,0
10,2020-06-15 10:00:00,8.703,0.054,0.0147699215890455,0,8.649,12.5,0,0,0,0
11,2020-06-15 11:00:00,9.438,0,0.0148798001268435,0,9.438,12.5,0,0,0,0
12,2020-06-15 12:00:00,5.238,11.883,0.00929958255193214,6.645,0,5.855,0,1.12965,0,1.12965
13,2020-06-15 13:00:00,1.581,0.327,0.0142144245368444,0,1.254,7.109,0,0,0,0
14,2020-06-15 14:00:00,2.553,0.204,0.0144647034284955,0,2.349,9.458,0,0,0,0
15,2020-06-15 15:00:00,3.465,0.384,0.0140984416358354,0,3.081,12.539,0,0,0,0
16,2020-06-15 16:00:00,1.092,5.862,0.00295187441254723,4.77,0,7.73,0,0.8109,0,0.8109
17,2020-06-15 17:00:00,0.594,8.85,0.00312807134560995,8.256,0,0,0.526000000000002,1.40352,0.0894200000000003,1.3141
18,2020-06-15 18:00:00,0.453,1.2804,0.0122744579083882,0.8274,0,0,0.8274,0.140658,0.140658,0
19,2020-06-15 19:00:00,0.201,2.3298,0.01013915165718,2.1288,0,0,2.1288,0.361896,0.361896,0
20,2020-06-15 20:00:00,0.027,1.7358,0.0113478155729582,1.7088,0,0,1.7088,0.290496,0.290496,0
21,2020-06-15 21:00:00,0.012,0.984,0.0128775689936351,0.972,0,0,0.972,0.16524,0.16524,0
22,2020-06-15 22:00:00,0.009,1.812,0.0111927647473988,1.803,0,0,1.803,0.30651,0.30651,0
23,2020-06-15 23:00:00,0,0.4659534,0.0139316838625099,0.4659534,0,0,0.4659534,0.079212078,0.079212078,0
0,2020-06-16 00:00:00,0,0.3019698,0.0142653556808591,0.3019698,0,0,0.3019698,0.051334866,0.051334866,0
1,2020-06-16 01:00:00,0,0.319968,0.014228733164211,0.319968,0,0,0.319968,0.05439456,0.05439456,0
2,2020-06-16 02:00:00,0,0.1959804,0.0144810216122311,0.1959804,0,0,0.1959804,0.033316668,0.033316668,0
3,2020-06-16 03:00:00,0,0.216,0.0144402859756514,0.216,0,0,0.216,0.03672,0.03672,0
4,2020-06-16 04:00:00,0.603,0.48,0.0139031020130833,0,0.123,0.123,0,0,0,0
5,2020-06-16 05:00:00,2.142,0.33,0.0142083201736334,0,1.812,1.935,0,0,0,0
6,2020-06-16 06:00:00,3.81,7.782,0.000954918042493528,3.972,0,0,2.037,0.67524,0.34629,0.32895
7,2020-06-16 07:00:00,5.667,0.219,0.0144341816124404,0,5.448,5.448,0,0,0,0
8,2020-06-16 08:00:00,2.358,0.213,0.0144463903388624,0,2.145,7.593,0,0,0,0
9,2020-06-16 09:00:00,6.672,0,0.0148798001268435,0,6.672,14.265,0,0,0,0
10,2020-06-16 10:00:00,4.908,0.384,0.0140984416358354,0,4.524,12.5,0,0,0,0
11,2020-06-16 11:00:00,9.588,0.582,0.0136955536639093,0,9.006,12.5,0,0,0,0
12,2020-06-16 12:00:00,9.666,0,0.0148798001268435,0,9.666,12.5,0,0,0,0
13,2020-06-16 13:00:00,7.413,0.204,0.0144647034284955,0,7.209,12.5,0,0,0,0
14,2020-06-16 14:00:00,6.696,0.234,0.0144036597963854,0,6.462,12.5,0,0,0,0
15,2020-06-16 15:00:00,1.296,0.306,0.0142571550793214,0,0.99,12.5,0,0,0,0
16,2020-06-16 16:00:00,1.641,0.465,0.0139336238291384,0,1.176,12.5,0,0,0,0
17,2020-06-16 17:00:00,1.02,0.882,0.0130851173428092,0,0.138,12.5,0,0,0,0
18,2020-06-16 18:00:00,0.318,1.3662,0.0120998731205536,1.0482,0,11.4518,0,0.178194,0,0.178194
19,2020-06-16 19:00:00,0.06,0.6006,0.0136577066120011,0.5406,0,10.9112,0,0.091902,0,0.091902
20,2020-06-16 20:00:00,0.042,2.3496,0.0100988628599874,2.3076,0,8.6036,0,0.392292,0,0.392292
21,2020-06-16 21:00:00,0,25.053,0.0360977370482273,25.053,0,0,16.4494,4.25901,2.796398,1.462612
22,2020-06-16 22:00:00,0,1.704,0.0114125218229949,1.704,0,0,1.704,0.28968,0.28968,0
23,2020-06-16 23:00:00,0,0.29997,0.0142694248493755,0.29997,0,0,0.29997,0.0509949,0.0509949,0
0,2020-06-17 00:00:00,0,0.559944,0.0137404329422366,0.559944,0,0,0.559944,0.09519048,0.09519048,0
1,2020-06-17 01:00:00,0,0.1179882,0.0146397191843728,0.1179882,0,0,0.1179882,0.020057994,0.020057994,0
2,2020-06-17 02:00:00,0,0.3279672,0.0142124564901452,0.3279672,0,0,0.3279672,0.055754424,0.055754424,0
3,2020-06-17 03:00:00,0,0.54,0.0137810147488633,0.54,0,0,0.54,0.0918,0.0918,0
4,2020-06-17 04:00:00,0.54,0.231,0.0144097641595964,0,0.309,0.309,0,0,0,0
5,2020-06-17 05:00:00,1.32,0.237,0.0143975554331744,0,1.083,1.392,0,0,0,0
6,2020-06-17 06:00:00,3.528,0.627,0.0136039882157443,0,2.901,4.293,0,0,0,0
7,2020-06-17 07:00:00,5.139,0.438,0.0139885630980374,0,4.701,8.994,0,0,0,0
8,2020-06-17 08:00:00,2.79,1.083,0.0126761250076721,0,1.707,10.701,0,0,0,0
9,2020-06-17 09:00:00,2.538,0.513,0.0138359540177623,0,2.025,12.726,0,0,0,0
10,2020-06-17 10:00:00,2.202,0.567,0.0137260754799643,0,1.635,12.5,0,0,0,0
11,2020-06-17 11:00:00,7.47,0,0.0148798001268435,0,7.47,12.5,0,0,0,0
12,2020-06-17 12:00:00,4.677,0.315,0.0142388419896884,0,4.362,12.5,0,0,0,0
13,2020-06-17 13:00:00,2.775,0.504,0.0138542671073953,0,2.271,12.5,0,0,0,0
14,2020-06-17 14:00:00,2.187,0.465,0.0139336238291384,0,1.722,12.5,0,0,0,0
15,2020-06-17 15:00:00,1.023,8.337,0.00208422523652875,7.314,0,5.186,0,1.24338,0,1.24338
16,2020-06-17 16:00:00,1.245,0.42,0.0140251892773034,0,0.825,6.011,0,0,0,0
17,2020-06-17 17:00:00,0.66,0.24,0.0143914510699634,0,0.42,6.431,0,0,0,0
18,2020-06-17 18:00:00,0.276,9.1542,0.00374705377520547,8.8782,0,0,2.4472,1.509294,0.416024,1.09327
19,2020-06-17 19:00:00,0.126,5.2734,0.00414955047454566,5.1474,0,0,5.1474,0.875058,0.875058,0
20,2020-06-17 20:00:00,0.027,4.1976,0.00633857512201068,4.1706,0,0,4.1706,0.709002,0.709002,0
21,2020-06-17 21:00:00,0.006,1.527,0.0117726792524439,1.521,0,0,1.521,0.25857,0.25857,0
22,2020-06-17 22:00:00,0.009,1.524,0.0117787836156549,1.515,0,0,1.515,0.25755,0.25755,0
23,2020-06-17 23:00:00,0,0.5979402,0.013663118740424,0.5979402,0,0,0.5979402,0.101649834,0.101649834,0
0,2020-06-18 00:00:00,0,0.489951,0.0138828538403125,0.489951,0,0,0.489951,0.08329167,0.08329167,0
1,2020-06-18 01:00:00,0,0.579942,0.0136997412570721,0.579942,0,0,0.579942,0.09859014,0.09859014,0
2,2020-06-18 02:00:00,0,0.4159584,0.0140334130754212,0.4159584,0,0,0.4159584,0.070712928,0.070712928,0
